Groups:
artData =, artData[7], artData[6], artData[5], artData[4], artData[3], artData[2], artData[1], artData[0],  hex
artAddr =, artAddr[9], artAddr[8], artAddr[7], artAddr[6], artAddr[5], artAddr[4], artAddr[3], artAddr[2], artAddr[1], artAddr[0],  hex
ShiftWindowFilter:inst|fineAddr =, ShiftWindowFilter:inst|fineAddr[9], ShiftWindowFilter:inst|fineAddr[8], ShiftWindowFilter:inst|fineAddr[7], ShiftWindowFilter:inst|fineAddr[6], ShiftWindowFilter:inst|fineAddr[5], ShiftWindowFilter:inst|fineAddr[4], ShiftWindowFilter:inst|fineAddr[3], ShiftWindowFilter:inst|fineAddr[2], ShiftWindowFilter:inst|fineAddr[1], ShiftWindowFilter:inst|fineAddr[0],  hex

Data:
time unit: ns, artData, artData[7], artData[6], artData[5], artData[4], artData[3], artData[2], artData[1], artData[0], artAddr, artAddr[9], artAddr[8], artAddr[7], artAddr[6], artAddr[5], artAddr[4], artAddr[3], artAddr[2], artAddr[1], artAddr[0], ShiftWindowFilter:inst|fineAddr, ShiftWindowFilter:inst|fineAddr[9], ShiftWindowFilter:inst|fineAddr[8], ShiftWindowFilter:inst|fineAddr[7], ShiftWindowFilter:inst|fineAddr[6], ShiftWindowFilter:inst|fineAddr[5], ShiftWindowFilter:inst|fineAddr[4], ShiftWindowFilter:inst|fineAddr[3], ShiftWindowFilter:inst|fineAddr[2], ShiftWindowFilter:inst|fineAddr[1], ShiftWindowFilter:inst|fineAddr[0], artRD, artWR, artDIR, 
0, XX, X, X, X, X, X, X, X, X, XXX, X, X, X, X, X, X, X, X, X, X, XXX, X, X, X, X, X, X, X, X, X, X, X, X, X, 
1090, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1100, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1110, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1120, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1130, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1140, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1150, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1160, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1170, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1180, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1190, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1200, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1210, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1220, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1230, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1240, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1250, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1260, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1270, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1280, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1290, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1300, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1310, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1320, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1330, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1340, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1350, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1360, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1370, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1380, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1390, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1400, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1410, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1420, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1430, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1440, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1450, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1460, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1470, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1480, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1490, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1500, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1510, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1520, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1530, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1540, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1550, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1560, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1570, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1580, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1590, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1600, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1610, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1620, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1630, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1640, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1650, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1660, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1670, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1680, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1690, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1700, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1710, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1720, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1730, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1740, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1750, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1760, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1770, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1780, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1790, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1800, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1810, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1820, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1830, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1840, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1850, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1860, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1870, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1880, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1890, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1900, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1910, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1920, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1930, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1940, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1950, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1960, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1970, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1980, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
1990, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2000, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2010, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2020, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2030, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2040, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2050, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2060, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2070, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2080, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2090, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2100, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2110, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2120, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2130, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2140, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2150, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2160, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2170, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2180, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2190, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2200, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2210, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2220, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2230, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2240, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2250, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2260, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2270, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2280, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2290, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2300, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
2310, FF, 1, 1, 1, 1, 1, 1, 1, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 301, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
